
 generation best average standard 
 number value fitness deviation 
 maxFlow:29 

    1, 0.099252, 0.099252, 0.000000 
    2, 0.099252, 0.047133, 0.036873 
    3, 0.099252, 0.047546, 0.042813 
    4, 0.099252, 0.047905, 0.037032 
    5, 0.099252, 0.048369, 0.045760 
    6, 0.099252, 0.069102, 0.037321 
    7, 0.099252, 0.048697, 0.045349 
    8, 0.099252, 0.044314, 0.033960 
    9, 0.099252, 0.058164, 0.041879 
   10, 0.099252, 0.041420, 0.031148 
   11, 0.099252, 0.051790, 0.042833 
   12, 0.099252, 0.057092, 0.044501 
   13, 0.099252, 0.052434, 0.038153 
   14, 0.099252, 0.037134, 0.039530 
   15, 0.099252, 0.053336, 0.044768 
   16, 0.099252, 0.040102, 0.034821 
   17, 0.099252, 0.050282, 0.039265 
   18, 0.099252, 0.065425, 0.039087 
   19, 0.099252, 0.057239, 0.038518 
   20, 0.099252, 0.042334, 0.041453 
   21, 0.099252, 0.058968, 0.036069 
   22, 0.099252, 0.043431, 0.039388 
   23, 0.099252, 0.057173, 0.036613 
   24, 0.099252, 0.045279, 0.038897 
   25, 0.099252, 0.046782, 0.043531 
   26, 0.099252, 0.053407, 0.044804 
   27, 0.099252, 0.058347, 0.044964 
   28, 0.099252, 0.064267, 0.045356 
   29, 0.099252, 0.046862, 0.043477 
   30, 0.099252, 0.062123, 0.036735 
   31, 0.099252, 0.043372, 0.035977 
   32, 0.099252, 0.052911, 0.041916 
   33, 0.099252, 0.049255, 0.043117 
   34, 0.099252, 0.040093, 0.036565 
   35, 0.099252, 0.043959, 0.038182 
   36, 0.099252, 0.055131, 0.038573 
   37, 0.099252, 0.049650, 0.038011 
   38, 0.099252, 0.045404, 0.033885 
   39, 0.099252, 0.056010, 0.045564 
   40, 0.099252, 0.051470, 0.039081 
   41, 0.099252, 0.053429, 0.043153 
   42, 0.099252, 0.065351, 0.043926 
   43, 0.099252, 0.041616, 0.032625 
   44, 0.099252, 0.051302, 0.042322 
   45, 0.099252, 0.061511, 0.041645 
   46, 0.099252, 0.043643, 0.036678 
   47, 0.099252, 0.044925, 0.037080 
   48, 0.099252, 0.057667, 0.039355 
   49, 0.099252, 0.044969, 0.038455 
   50, 0.099252, 0.063101, 0.043365 
   51, 0.099252, 0.062167, 0.038719 
   52, 0.099252, 0.050071, 0.040859 
   53, 0.099252, 0.055781, 0.045821 
   54, 0.099252, 0.068394, 0.035043 
   55, 0.099252, 0.056503, 0.039257 
   56, 0.099252, 0.053499, 0.040302 
   57, 0.099252, 0.061308, 0.040220 
   58, 0.099252, 0.047567, 0.039814 
   59, 0.099252, 0.056365, 0.042317 
   60, 0.099252, 0.055546, 0.037213 
   61, 0.099252, 0.048170, 0.042620 
   62, 0.099252, 0.044815, 0.042192 
   63, 0.099252, 0.053631, 0.044553 
   64, 0.099252, 0.049968, 0.044814 
   65, 0.099252, 0.051518, 0.039923 
   66, 0.099252, 0.051209, 0.036611 
   67, 0.099252, 0.054661, 0.033098 
   68, 0.099252, 0.043960, 0.037183 
   69, 0.099252, 0.061131, 0.045329 
   70, 0.099252, 0.059214, 0.031740 
   71, 0.099252, 0.054061, 0.041211 
   72, 0.099252, 0.052598, 0.042318 
   73, 0.099252, 0.035273, 0.033472 
   74, 0.099252, 0.052359, 0.040920 
   75, 0.099252, 0.053285, 0.041938 
   76, 0.099252, 0.043236, 0.039312 
   77, 0.099252, 0.060193, 0.042257 
   78, 0.099252, 0.058417, 0.039918 
   79, 0.099252, 0.047072, 0.041875 
   80, 0.099252, 0.053415, 0.038790 
   81, 0.099252, 0.059965, 0.044888 
   82, 0.099252, 0.050978, 0.038141 
   83, 0.099252, 0.057490, 0.041747 
   84, 0.099252, 0.062555, 0.045490 
   85, 0.099252, 0.057864, 0.038076 
   86, 0.099252, 0.058210, 0.037205 
   87, 0.099252, 0.071491, 0.033356 
   88, 0.099252, 0.036643, 0.038204 
   89, 0.099252, 0.051634, 0.039137 
   90, 0.099252, 0.040910, 0.040978 
   91, 0.099252, 0.051420, 0.037052 
   92, 0.099252, 0.044034, 0.041280 
   93, 0.099252, 0.052144, 0.038643 
   94, 0.099252, 0.048965, 0.041953 
   95, 0.099252, 0.064687, 0.041583 
   96, 0.099252, 0.052867, 0.031901 
   97, 0.099252, 0.048283, 0.042431 
   98, 0.099252, 0.051019, 0.034989 
   99, 0.099252, 0.044484, 0.039004 
  100, 0.099252, 0.064706, 0.043001 
  101, 0.099252, 0.038320, 0.037795 
  102, 0.099252, 0.052120, 0.045911 
  103, 0.099252, 0.058139, 0.045180 
  104, 0.099252, 0.068065, 0.038229 
  105, 0.099252, 0.057176, 0.037189 
  106, 0.099252, 0.062510, 0.039422 
  107, 0.099252, 0.047253, 0.039888 
  108, 0.099252, 0.049712, 0.039815 
  109, 0.099252, 0.044909, 0.038944 
  110, 0.099252, 0.055872, 0.041408 
  111, 0.099252, 0.052724, 0.040993 
  112, 0.099252, 0.048650, 0.036624 
  113, 0.099252, 0.050960, 0.040789 
  114, 0.099252, 0.042445, 0.041783 
  115, 0.099252, 0.053933, 0.037057 
  116, 0.099252, 0.051377, 0.044937 
  117, 0.099252, 0.047547, 0.044582 
  118, 0.099252, 0.056553, 0.040612 
  119, 0.099252, 0.051126, 0.031765 
  120, 0.099252, 0.054508, 0.042258 
  121, 0.099252, 0.056433, 0.045239 
  122, 0.099252, 0.041042, 0.036723 
  123, 0.099252, 0.045066, 0.043466 
  124, 0.099252, 0.052377, 0.036689 
  125, 0.099252, 0.049367, 0.040504 
  126, 0.099252, 0.046407, 0.039086 
  127, 0.099252, 0.053733, 0.041342 
  128, 0.099252, 0.046308, 0.039061 
  129, 0.099252, 0.046423, 0.036593 
  130, 0.099252, 0.052142, 0.040968 
  131, 0.099252, 0.055218, 0.040759 
  132, 0.099252, 0.049516, 0.038150 
  133, 0.099252, 0.052338, 0.043967 
  134, 0.099252, 0.052594, 0.040039 
  135, 0.099252, 0.069259, 0.042332 
  136, 0.099252, 0.035813, 0.031749 
  137, 0.099252, 0.068130, 0.043857 
  138, 0.099252, 0.051779, 0.034294 
  139, 0.099252, 0.046541, 0.043725 
  140, 0.099252, 0.075725, 0.035821 
  141, 0.099252, 0.058175, 0.033277 
  142, 0.099252, 0.040015, 0.039610 
  143, 0.099252, 0.047270, 0.041820 
  144, 0.099252, 0.052848, 0.037281 
  145, 0.099252, 0.057564, 0.040989 
  146, 0.099252, 0.059082, 0.042922 
  147, 0.099252, 0.046245, 0.037298 
  148, 0.099252, 0.045635, 0.040129 
  149, 0.099252, 0.049363, 0.037487 
  150, 0.099252, 0.039515, 0.040268 
  151, 0.099252, 0.064284, 0.041996 
  152, 0.099252, 0.058290, 0.043427 
  153, 0.099252, 0.042820, 0.037891 
  154, 0.099252, 0.060418, 0.044474 
  155, 0.099252, 0.058882, 0.044402 
  156, 0.099252, 0.059815, 0.041885 
  157, 0.099252, 0.068126, 0.037043 
  158, 0.099252, 0.052943, 0.040309 
  159, 0.099252, 0.049246, 0.037834 
  160, 0.099252, 0.061366, 0.040860 
  161, 0.099252, 0.044120, 0.034928 
  162, 0.099252, 0.045733, 0.041320 
  163, 0.099252, 0.064672, 0.042942 
  164, 0.099252, 0.046044, 0.034042 
  165, 0.099252, 0.066342, 0.042708 
  166, 0.099252, 0.052038, 0.045903 
  167, 0.099252, 0.061374, 0.043467 
  168, 0.099252, 0.056241, 0.042190 
  169, 0.099252, 0.044573, 0.040192 
  170, 0.099252, 0.048320, 0.041240 
  171, 0.099252, 0.050822, 0.039271 
  172, 0.099252, 0.059541, 0.043758 
  173, 0.119741, 0.054598, 0.047862 
  174, 0.119741, 0.078342, 0.051732 
  175, 0.119741, 0.082978, 0.047325 
  176, 0.119741, 0.048514, 0.037962 
  177, 0.119741, 0.068609, 0.048489 
  178, 0.119741, 0.061611, 0.041993 
  179, 0.119741, 0.043280, 0.050679 
  180, 0.119741, 0.087613, 0.052053 
  181, 0.119741, 0.063051, 0.051812 
  182, 0.119741, 0.060484, 0.048636 
  183, 0.119741, 0.069316, 0.046976 
  184, 0.119741, 0.050540, 0.048500 
  185, 0.119741, 0.082277, 0.052806 
  186, 0.119741, 0.057475, 0.038692 
  187, 0.119741, 0.054578, 0.048242 
  188, 0.119741, 0.057189, 0.046824 
  189, 0.119741, 0.061916, 0.048359 
  190, 0.119741, 0.065526, 0.052929 
  191, 0.119741, 0.058534, 0.049723 
  192, 0.119741, 0.076653, 0.051386 
  193, 0.119741, 0.064116, 0.047988 
  194, 0.119741, 0.053959, 0.050919 
  195, 0.119741, 0.059706, 0.043603 
  196, 0.119741, 0.079779, 0.049030 
  197, 0.119741, 0.058275, 0.049239 
  198, 0.119741, 0.061220, 0.048217 
  199, 0.119741, 0.072342, 0.054235 
  200, 0.119741, 0.074083, 0.047815 
  201, 0.119741, 0.059392, 0.043418 
  202, 0.119741, 0.073488, 0.052837 
  203, 0.119741, 0.071542, 0.053116 
  204, 0.119741, 0.067587, 0.049256 
  205, 0.119741, 0.071409, 0.049121 
  206, 0.119741, 0.055163, 0.046459 
  207, 0.119741, 0.060096, 0.045984 
  208, 0.119741, 0.052312, 0.044791 
  209, 0.119741, 0.034932, 0.033599 
  210, 0.119741, 0.081658, 0.053663 
  211, 0.119741, 0.066426, 0.054046 
  212, 0.119741, 0.055271, 0.049733 
  213, 0.119741, 0.067811, 0.054849 
