
 generation best average standard 
 number value fitness deviation 

    1, 0.000000, 0.000000, -1.#IND00 
    2, 0.000001, 0.000001, 0.000000 
    3, 0.000005, 0.000003, 0.000002 
    4, 0.000018, 0.000011, 0.000006 
    5, 0.000049, 0.000031, 0.000020 
    6, 0.000053, 0.000028, 0.000020 
    7, 0.000099, 0.000052, 0.000036 
    8, 0.000099, 0.000054, 0.000034 
    9, 0.000099, 0.000051, 0.000041 
   10, 0.000099, 0.000058, 0.000032 
   11, 0.000132, 0.000076, 0.000052 
   12, 0.000132, 0.000103, 0.000046 
   13, 0.000132, 0.000068, 0.000046 
   14, 0.000132, 0.000087, 0.000046 
   15, 0.000132, 0.000084, 0.000051 
   16, 0.000132, 0.000080, 0.000060 
   17, 0.000143, 0.000090, 0.000052 
   18, 0.000191, 0.000115, 0.000070 
   19, 0.000191, 0.000114, 0.000058 
   20, 0.000191, 0.000123, 0.000066 
   21, 0.000191, 0.000113, 0.000068 
   22, 0.000191, 0.000131, 0.000067 
   23, 0.000191, 0.000096, 0.000060 
   24, 0.000191, 0.000118, 0.000087 
   25, 0.000191, 0.000112, 0.000069 
   26, 0.000225, 0.000141, 0.000099 
   27, 0.000225, 0.000216, 0.000043 
   28, 0.000225, 0.000133, 0.000061 
   29, 0.000225, 0.000157, 0.000087 
   30, 0.000225, 0.000131, 0.000077 
   31, 0.000225, 0.000123, 0.000081 
   32, 0.000225, 0.000124, 0.000085 
   33, 0.000225, 0.000156, 0.000090 
   34, 0.000225, 0.000126, 0.000073 
   35, 0.000225, 0.000117, 0.000076 
   36, 0.000225, 0.000115, 0.000089 
   37, 0.000225, 0.000132, 0.000093 
   38, 0.000225, 0.000133, 0.000094 
   39, 0.000225, 0.000121, 0.000078 
   40, 0.000225, 0.000135, 0.000088 
   41, 0.000225, 0.000129, 0.000094 
   42, 0.000225, 0.000129, 0.000101 
   43, 0.000225, 0.000144, 0.000089 
   44, 0.000225, 0.000144, 0.000075 
   45, 0.000225, 0.000107, 0.000087 
   46, 0.000225, 0.000155, 0.000085 
   47, 0.000225, 0.000154, 0.000089 
   48, 0.000374, 0.000230, 0.000164 
   49, 0.000374, 0.000205, 0.000123 
   50, 0.000374, 0.000213, 0.000124 
   51, 0.000374, 0.000210, 0.000140 
   52, 0.000374, 0.000251, 0.000165 
   53, 0.000374, 0.000272, 0.000156 
   54, 0.000374, 0.000227, 0.000131 
   55, 0.000374, 0.000145, 0.000106 
   56, 0.000374, 0.000221, 0.000130 
   57, 0.000374, 0.000253, 0.000163 
   58, 0.000374, 0.000272, 0.000138 
   59, 0.000374, 0.000236, 0.000158 
